Id,SalePrice
1672,452241.77
1673,311675.53
1674,255270.88
1675,176981.58
1676,182172.94
1677,188305.71
1678,454473.33
1679,370775.42
1680,316743.27
1681,277737.96
1682,300970.08
1683,163374.46
1684,168064.60
1685,167080.67
1686,162288.06
1687,161492.97
1688,182141.47
1689,181586.60
1690,185989.97
1691,176275.04
1692,280249.04
1693,164719.45
1694,179114.60
1695,164643.96
1696,273533.38
1697,166006.18
1698,327204.87
1699,322874.84
1700,233719.45
1701,262515.38
1702,247225.97
1703,256615.58
1704,305802.80
1705,228226.67
1706,486504.34
1707,187338.43
1708,184151.60
1709,286946.44
1710,218059.85
1711,278016.87
1712,247586.71
1713,266147.62
1714,212725.22
1715,204755.99
1716,168519.13
1717,159903.01
1718,128772.12
1719,197616.79
1720,240163.13
1721,162150.12
1722,121508.01
1723,161417.34
1724,194249.85
1725,227438.16
1726,177341.67
1727,167291.55
1728,182079.90
1729,167351.51
1730,183027.46
1731,129255.83
1732,139399.89
1733,122513.21
1734,144975.00
1735,130460.90
1736,120723.45
1737,342062.88
1738,204390.21
1739,285671.19
1740,187490.81
1741,178633.15
1742,164948.18
1743,176355.13
1744,316983.44
1745,191395.77
1746,249967.94
1747,239619.35
1748,219497.74
1749,177368.59
1750,148844.87
1751,255158.69
1752,124824.78
1753,154374.44
1754,219673.81
1755,179450.29
1756,131698.58
1757,119233.12
1758,165920.98
1759,190489.75
1760,169250.51
1761,176343.03
1762,194861.08
1763,174309.54
1764,125372.33
1765,167130.35
1766,200040.37
1767,220311.04
1768,135708.81
1769,196526.24
1770,151034.94
1771,134794.23
1772,133939.84
1773,148366.56
1774,145659.17
1775,138827.88
1776,126154.01
1777,124211.27
1778,126520.03
1779,125359.47
1780,184513.69
1781,128952.40
1782,99519.55
1783,136794.71
1784,97392.82
1785,104767.90
1786,180948.53
1787,165758.99
1788,53752.73
1789,90954.71
1790,96253.22
1791,216983.26
1792,154595.64
1793,156267.92
1794,143736.86
1795,140680.29
1796,132453.04
1797,123141.62
1798,122154.81
1799,121211.21
1800,132485.79
1801,129244.11
1802,153632.60
1803,162048.58
1804,142561.86
1805,139611.86
1806,122483.49
1807,164340.97
1808,126702.71
1809,126250.48
1810,161187.48
1811,99903.08
1812,95760.22
1813,129851.83
1814,103256.47
1815,60188.97
1816,104017.69
1817,117922.63
1818,143728.19
1819,127053.80
1820,86234.62
1821,118529.59
1822,155678.66
1823,73693.87
1824,141241.55
1825,147256.62
1826,111953.18
1827,112572.49
1828,145613.75
1829,127434.99
1830,153590.54
1831,179818.73
1832,128936.24
1833,158422.58
1834,144340.66
1835,168733.67
1836,131673.94
1837,102175.01
1838,141088.37
1839,85720.97
1840,176969.13
1841,158566.63
1842,107801.92
1843,147911.38
1844,149886.43
1845,161520.15
1846,154779.42
1847,173112.97
1848,61128.70
1849,123105.40
1850,132024.07
1851,152725.96
1852,133181.60
1853,132125.80
1854,168646.79
1855,163346.39
1856,217360.87
1857,151503.42
1858,164977.21
1859,135578.38
1860,167395.46
1861,135725.65
1862,301195.33
1863,298243.08
1864,298243.08
1865,347790.21
1866,325921.08
1867,243183.39
1868,312786.58
1869,184500.99
1870,261883.66
1871,237689.15
1872,165397.19
1873,222090.50
1874,135239.42
1875,204064.88
1876,196777.02
1877,204531.04
1878,195986.31
1879,134453.61
1880,139360.51
1881,235914.76
1882,254057.15
1883,192543.27
1884,208200.46
1885,269078.03
1886,295510.84
1887,193754.82
1888,286335.01
1889,163020.72
1890,129685.50
1891,143516.88
1892,115894.26
1893,141833.67
1894,152666.61
1895,152751.54
1896,138803.67
1897,144981.40
1898,129332.37
1899,135374.29
1900,141946.90
1901,171033.38
1902,141695.45
1903,246862.67
1904,136578.75
1905,199155.12
1906,140003.73
1907,205024.47
1908,132978.38
1909,146368.24
1910,139089.25
1911,214789.74
1912,251879.87
1913,141743.02
1914,68725.14
1915,369299.82
1916,71072.47
1917,259270.92
1918,140412.50
1919,176305.69
1920,166438.58
1921,409325.88
1922,317314.26
1923,213752.56
1924,226504.15
1925,204791.70
1926,370522.13
1927,137339.74
1928,184124.76
1929,120986.40
1930,128862.82
1931,140185.34
1932,141457.13
1933,160027.58
1934,183140.38
1935,170167.40
1936,183428.75
1937,182251.33
1938,162775.08
1939,253714.22
1940,183945.96
1941,178499.82
1942,187557.79
1943,194223.84
1944,315070.27
1945,367960.74
1946,184864.08
1947,308181.05
1948,195820.87
1949,233458.50
1950,177410.18
1951,251033.33
1952,208910.03
1953,175006.15
1954,221308.62
1955,135058.56
1956,257578.34
1957,183442.94
1958,317373.91
1959,160470.57
1960,117985.84
1961,127641.83
1962,102233.67
1963,110972.45
1964,134522.63
1965,159995.78
1966,159163.15
1967,278585.06
1968,369179.75
1969,377070.78
1970,404167.67
1971,415760.15
1972,351629.04
1973,292918.99
1974,323537.62
1975,465582.13
1976,275479.27
1977,328296.31
1978,333173.51
1979,337206.56
1980,177094.16
1981,341452.63
1982,229628.85
1983,202806.68
1984,172543.19
1985,211069.67
1986,218496.79
1987,165123.83
1988,171284.91
1989,186064.92
1990,211956.63
1991,188113.93
1992,199693.62
1993,168484.79
1994,233694.91
1995,186661.76
1996,257096.65
1997,314198.06
1998,350930.62
1999,242857.98
2000,298788.36
2001,257277.94
2002,232924.58
2003,253548.41
2004,298756.34
2005,236728.02
2006,204297.06
2007,246999.51
2008,187360.58
2009,184450.34
2010,187650.45
2011,131214.58
2012,171019.79
2013,174277.79
2014,181232.69
2015,197784.71
2016,188493.45
2017,195476.14
2018,133316.03
2019,130489.84
2020,120358.01
2021,122074.99
2022,194405.99
2023,169121.16
2024,236965.89
2025,313457.72
2026,166698.33
2027,153634.47
2028,151568.91
2029,164123.16
2030,286470.01
2031,241577.90
2032,268111.27
2033,278819.34
2034,165057.40
2035,212998.19
2036,183026.39
2037,192902.19
2038,299615.96
2039,207709.29
2040,366197.55
2041,307594.35
2042,193313.50
2043,175371.17
2044,177875.25
2045,220631.55
2046,153682.45
2047,143722.12
2048,137100.64
2049,167394.87
2050,187386.22
2051,114367.15
2052,133836.41
2053,145866.88
2054,93419.23
2055,144566.17
2056,139295.26
2057,128301.60
2058,201168.29
2059,150140.70
2060,164680.12
2061,199247.78
2062,136259.46
2063,119826.44
2064,138086.22
2065,118906.04
2066,206083.56
2067,159674.63
2068,152865.45
2069,87456.28
2070,104939.97
2071,96280.94
2072,145993.74
2073,144677.35
2074,193598.85
2075,146063.14
2076,133798.29
2077,144001.92
2078,135583.65
2079,150128.93
2080,126408.53
2081,129837.87
2082,151173.63
2083,144599.27
2084,110074.29
2085,124432.24
2086,126354.12
2087,124543.40
2088,103409.33
2089,96814.49
2090,136095.99
2091,128542.40
2092,128789.22
2093,126967.73
2094,125654.21
2095,183749.74
2096,87383.27
2097,94877.56
2098,161699.37
2099,59559.93
2100,120456.29
2101,130847.08
2102,146647.12
2103,108815.87
2104,160112.67
2105,120707.53
2106,75520.94
2107,260635.53
2108,121844.11
2109,117707.78
2110,132410.96
2111,172320.85
2112,146649.87
2113,125140.92
2114,120856.47
2115,156066.51
2116,121956.74
2117,147172.71
2118,141689.17
2119,114125.00
2120,134305.76
2121,114336.12
2122,105021.81
2123,93418.99
2124,205450.08
2125,142141.84
2126,166544.13
2127,161297.01
2128,119264.86
2129,107228.05
2130,145557.83
2131,189124.64
2132,126999.71
2133,122162.33
2134,142045.35
2135,112419.87
2136,90418.76
2137,107825.40
2138,140926.18
2139,151406.65
2140,140187.82
2141,145562.52
2142,134029.23
2143,144057.02
2144,136829.12
2145,135487.18
2146,161748.40
2147,195469.00
2148,143209.82
2149,143102.56
2150,230592.66
2151,129378.21
2152,171141.99
2153,167381.67
2154,109850.55
2155,136120.83
2156,232504.96
2157,241603.35
2158,230321.91
2159,203565.09
2160,165632.15
2161,252957.37
2162,450312.06
2163,370519.30
2164,274889.49
2165,198644.21
2166,140785.90
2167,210710.35
2168,201081.99
2169,188816.35
2170,217367.37
2171,150780.19
2172,150496.05
2173,163513.39
2174,222429.63
2175,326482.42
2176,336298.08
2177,243363.87
2178,219428.26
2179,138275.70
2180,222656.72
2181,174857.24
2182,204046.56
2183,182329.35
2184,140605.54
2185,135750.38
2186,154808.09
2187,154251.28
2188,158323.33
2189,226217.69
2190,96285.47
2191,99264.63
2192,90006.03
2193,99228.37
2194,106588.69
2195,115918.12
2196,111266.83
2197,120386.93
2198,162170.92
2199,199750.74
2200,132581.24
2201,128901.41
2202,175272.28
2203,186831.47
2204,175169.06
2205,123305.85
2206,132444.26
2207,236364.64
2208,239743.23
2209,204653.38
2210,135334.78
2211,119865.38
2212,118685.74
2213,100908.25
2214,139097.76
2215,108693.53
2216,149903.85
2217,64494.27
2218,87951.31
2219,87133.66
2220,95656.76
2221,363672.26
2222,246728.67
2223,235364.63
2224,234133.90
2225,163301.96
2226,201012.27
2227,194546.22
2228,271115.07
2229,248910.98
2230,154232.01
2231,200570.90
2232,192136.59
2233,174167.90
2234,267250.92
2235,200459.29
2236,276959.26
2237,363413.23
2238,205627.96
2239,117879.36
2240,169637.50
2241,150028.77
2242,135548.67
2243,137857.54
2244,101429.01
2245,108859.07
2246,143327.24
2247,123817.97
2248,125991.99
2249,130585.90
2250,139248.63
2251,142542.65
2252,191842.32
2253,161764.44
2254,180560.97
2255,199663.56
2256,174204.90
2257,209005.71
2258,170788.52
2259,181861.69
2260,159552.24
2261,186878.59
2262,195154.91
2263,345614.87
2264,445730.86
2265,182678.08
2266,278294.54
2267,312566.83
2268,369560.34
2269,173137.71
2270,176435.48
2271,254723.78
2272,219205.27
2273,172070.42
2274,187767.69
2275,187304.93
2276,180390.74
2277,204226.88
2278,158118.53
2279,125278.69
2280,116893.28
2281,172750.06
2282,176841.00
2283,106580.35
2284,118538.67
2285,154264.70
2286,133997.17
2287,339478.33
2288,253401.71
2289,378076.90
2290,404335.03
2291,307058.28
2292,430577.64
2293,457456.35
2294,380059.87
2295,448789.30
2296,264810.31
2297,329657.68
2298,353207.03
2299,355099.17
2300,322390.62
2301,287598.22
2302,230835.37
2303,240748.67
2304,235811.22
2305,176143.40
2306,179504.94
2307,181684.60
2308,218061.55
2309,281907.29
2310,202678.15
2311,185495.54
2312,175081.15
2313,169679.12
2314,164138.71
2315,167013.53
2316,201926.53
2317,184262.58
2318,162794.55
2319,172915.53
2320,170432.56
2321,266890.12
2322,163931.94
2323,176483.82
2324,173628.26
2325,199995.85
2326,164319.80
2327,205724.26
2328,213371.15
2329,188340.42
2330,184573.41
2331,340390.59
2332,385259.83
2333,320565.89
2334,254422.67
2335,255726.91
2336,306461.74
2337,188010.83
2338,283994.82
2339,229698.09
2340,379772.43
2341,200025.38
2342,242158.03
2343,211243.22
2344,212940.12
2345,230820.13
2346,203073.17
2347,182548.69
2348,217672.42
2349,166797.65
2350,294543.76
2351,268083.98
2352,251699.98
2353,240860.69
2354,129163.75
2355,139806.87
2356,150102.14
2357,190114.45
2358,189574.15
2359,141246.15
2360,127241.03
2361,142742.63
2362,255145.84
2363,144759.13
2364,163338.48
2365,235042.28
2366,183606.01
2367,218286.76
2368,186833.81
2369,216151.24
2370,166530.38
2371,166120.72
2372,175432.62
2373,266260.65
2374,282214.38
2375,241658.96
2376,245841.33
2377,297570.84
2378,149109.29
2379,222540.80
2380,144697.17
2381,161313.77
2382,202752.33
2383,206385.08
2384,227178.27
2385,173250.25
2386,140848.56
2387,135933.81
2388,125345.07
2389,140540.66
2390,156339.30
2391,143860.60
2392,115293.88
2393,169141.74
2394,152498.45
2395,207489.64
2396,159294.65
2397,203932.56
2398,127397.73
2399,60790.14
2400,64619.24
2401,116692.50
2402,132862.18
2403,153826.93
2404,170703.55
2405,167014.56
2406,134884.62
2407,138142.95
2408,136639.90
2409,139050.38
2410,189125.29
2411,131649.41
2412,160519.81
2413,132840.00
2414,137597.34
2415,148466.35
2416,129084.29
2417,126897.44
2418,129819.71
2419,133499.34
2420,138025.99
2421,164092.08
2422,124076.76
2423,121523.16
2424,166087.47
2425,234738.75
2426,146114.71
2427,127085.37
2428,185090.45
2429,119873.49
2430,137589.10
2431,140648.72
2432,137853.85
2433,140007.69
2434,142430.45
2435,170641.00
2436,110782.88
2437,118318.85
2438,133399.68
2439,118149.23
2440,130905.13
2441,113184.94
2442,110935.90
2443,130221.15
2444,133184.33
2445,88315.38
2446,133485.44
2447,193281.75
2448,163122.72
2449,119919.90
2450,164406.47
2451,138129.80
2452,243570.94
2453,101507.51
2454,129215.41
2455,115775.70
2456,134873.22
2457,134449.23
2458,135827.01
2459,107088.33
2460,156608.27
2461,122382.22
2462,139184.74
2463,125165.14
2464,177741.76
2465,132102.11
2466,120188.78
2467,167967.08
2468,108001.05
2469,97729.38
2470,211856.18
2471,225564.99
2472,192902.74
2473,129048.88
2474,114194.03
2475,242000.63
2476,106529.60
2477,135877.78
2478,175634.23
2479,126260.42
2480,150438.86
2481,135114.74
2482,139214.38
2483,124506.78
2484,131644.07
2485,130869.87
2486,156901.51
2487,214259.66
2488,164195.82
2489,163336.17
2490,152292.96
2491,82425.17
2492,183467.33
2493,169695.13
2494,187807.76
2495,94989.71
2496,233191.72
2497,147030.45
2498,123369.44
2499,93587.18
2500,131723.46
2501,137777.82
2502,144180.77
2503,94727.89
2504,188486.31
2505,216143.13
2506,254680.87
2507,289186.20
2508,254822.20
2509,201891.31
2510,227464.62
2511,174146.89
2512,203908.46
2513,220649.60
2514,245751.11
2515,148636.22
2516,163728.38
2517,135620.60
2518,142736.57
2519,214746.81
2520,211928.85
2521,190118.40
2522,224019.26
2523,135348.61
2524,159230.78
2525,159582.08
2526,142901.60
2527,130177.24
2528,130861.75
2529,137419.87
2530,117551.94
2531,253421.32
2532,227071.76
2533,194295.51
2534,234600.14
2535,290441.79
2536,236090.13
2537,223733.51
2538,179590.02
2539,175468.78
2540,172140.71
2541,176494.05
2542,151870.59
2543,135667.43
2544,125073.89
2545,148758.35
2546,137640.71
2547,146351.12
2548,176481.24
2549,155957.34
2550,336724.48
2551,145467.52
2552,128285.26
2553,97728.74
2554,120591.83
2555,122307.74
2556,115363.99
2557,118442.95
2558,155930.89
2559,129038.24
2560,137562.51
2561,133221.69
2562,126161.03
2563,143197.46
2564,181750.22
2565,142875.56
2566,140233.13
2567,144210.05
2568,198421.79
2569,198535.44
2570,133256.88
2571,169226.51
2572,178043.91
2573,243247.34
2574,270743.69
2575,128576.92
2576,121069.58
2577,153776.33
2578,97128.72
2579,90225.08
2580,132684.57
2581,135629.97
2582,118168.01
2583,270147.68
2584,183225.74
2585,182613.60
2586,208450.39
2587,213720.04
2588,143586.63
2589,156489.87
2590,199239.29
2591,219254.17
2592,204841.05
2593,241511.49
2594,172825.52
2595,188156.47
2596,344704.38
2597,184553.09
2598,259894.16
2599,338007.90
2600,147956.85
2601,140499.22
2602,95098.08
2603,100213.30
2604,92118.91
2605,90284.94
2606,145361.85
2607,196091.01
2608,217080.15
2609,162511.21
2610,108912.71
2611,140998.77
2612,154506.13
2613,130134.94
2614,129489.74
2615,166884.19
2616,148711.54
2617,199798.70
2618,204499.18
2619,219285.96
2620,182624.36
2621,181063.78
2622,188134.63
2623,244201.49
2624,266632.42
2625,277974.14
2626,168354.81
2627,184713.53
2628,401295.51
2629,487031.04
2630,324441.35
2631,439329.62
2632,394207.05
2633,295117.69
2634,401742.56
2635,159339.87
2636,204132.69
2637,170694.60
2638,240481.54
2639,183554.87
2640,161188.21
2641,120264.44
2642,183284.62
2643,126281.71
2644,145842.66
2645,103604.50
2646,104254.49
2647,111624.04
2648,153125.88
2649,146863.01
2650,156210.60
2651,167551.19
2652,423931.09
2653,252789.30
2654,213796.61
2655,363370.92
2656,325616.54
2657,303364.63
2658,260930.52
2659,296859.49
2660,322646.78
2661,347302.74
2662,360938.45
2663,299337.23
2664,278823.40
2665,309525.35
2666,302016.58
2667,166478.61
2668,174396.88
2669,169324.91
2670,289757.77
2671,174842.01
2672,179056.26
2673,202067.05
2674,207458.17
2675,162091.69
2676,181784.46
2677,203549.62
2678,252466.63
2679,294425.99
2680,290487.31
2681,386937.77
2682,332649.60
2683,498213.82
2684,305673.85
2685,349190.28
2686,248181.06
2687,322365.96
2688,216904.76
2689,192518.70
2690,472932.21
2691,180223.92
2692,127180.45
2693,174662.05
2694,127303.85
2695,185447.37
2696,183383.43
2697,192263.81
2698,196739.10
2699,176605.77
2700,165610.90
2701,156450.91
2702,125534.91
2703,160919.20
2704,156663.53
2705,132578.95
2706,120896.15
2707,127916.67
2708,139195.19
2709,109028.53
2710,131893.85
2711,262608.91
2712,349993.08
2713,162055.77
2714,150514.19
2715,163678.53
2716,151621.79
2717,173158.97
2718,235812.52
2719,169870.23
2720,178465.58
2721,140417.04
2722,159430.64
2723,148928.59
2724,133121.69
2725,139665.54
2726,137974.25
2727,177064.10
2728,177110.60
2729,152718.07
2730,140343.59
2731,126078.53
2732,122679.17
2733,176677.90
2734,164142.24
2735,138533.05
2736,154235.76
2737,123129.81
2738,157817.48
2739,175232.60
2740,134891.22
2741,151556.35
2742,161617.55
2743,151686.47
2744,153545.19
2745,142580.13
2746,130696.67
2747,169931.65
2748,123790.38
2749,134037.55
2750,134881.25
2751,132788.14
2752,208733.44
2753,158342.07
2754,238395.02
2755,138525.00
2756,93589.12
2757,77777.58
2758,89970.36
2759,164443.36
2760,156951.29
2761,146642.95
2762,150160.74
2763,221860.49
2764,176306.36
2765,288989.69
2766,133058.83
2767,104128.65
2768,145918.24
2769,134941.83
2770,158889.10
2771,120388.67
2772,121469.39
2773,136976.47
2774,136993.56
2775,134534.29
2776,143710.12
2777,153204.49
2778,119770.22
2779,111990.84
2780,105305.62
2781,101207.67
2782,102087.45
2783,108634.01
2784,134843.11
2785,140102.82
2786,88793.59
2787,125763.99
2788,90679.52
2789,207331.29
2790,103880.38
2791,119310.26
2792,74651.10
2793,158013.99
2794,113075.32
2795,122267.62
2796,102010.68
2797,226864.75
2798,116501.28
2799,125612.92
2800,81081.05
2801,112565.51
2802,137125.77
2803,188095.39
2804,158496.69
2805,105219.23
2806,101382.72
2807,165524.14
2808,153666.99
2809,133030.07
2810,138318.43
2811,177778.01
2812,150211.22
2813,170491.54
2814,172894.16
2815,106125.94
2816,245839.54
2817,147584.07
2818,134286.60
2819,167650.09
2820,153832.18
2821,115395.22
2822,193122.87
2823,272407.61
2824,199159.50
2825,151853.10
2826,126805.74
2827,144541.35
2828,215530.13
2829,190816.72
2830,209684.24
2831,174986.81
2832,225831.10
2833,281278.57
2834,207748.04
2835,206267.45
2836,193748.40
2837,185998.50
2838,145820.06
2839,174216.15
2840,193159.69
2841,196909.79
2842,231621.42
2843,156328.72
2844,184322.10
2845,120887.18
2846,204060.42
2847,202305.48
2848,216712.90
2849,205876.99
2850,302028.51
2851,225885.40
2852,230086.69
2853,231213.99
2854,137566.08
2855,185896.09
2856,201349.62
2857,189665.58
2858,187136.86
2859,135034.35
2860,145308.37
2861,142760.42
2862,200664.40
2863,112851.28
2864,243750.71
2865,145907.90
2866,146872.49
2867,96936.54
2868,133918.19
2869,122743.10
2870,173082.56
2871,106918.49
2872,63119.10
2873,92804.01
2874,146442.56
2875,116382.67
2876,163574.55
2877,133728.20
2878,170751.12
2879,156393.72
2880,103106.03
2881,148113.78
2882,159290.90
2883,155334.23
2884,209621.58
2885,190204.26
2886,192921.76
2887,103636.06
2888,128681.73
2889,69498.62
2890,88441.05
2891,141156.41
2892,71261.54
2893,108212.24
2894,62809.12
2895,298428.40
2896,278770.24
2897,206854.19
2898,180615.69
2899,215948.59
2900,165646.73
2901,212216.77
2902,171370.67
2903,340397.17
2904,360629.18
2905,129320.69
2906,208180.98
2907,123840.96
2908,133771.47
2909,166307.07
2910,84890.06
2911,95037.18
2912,150433.72
2913,97341.67
2914,90216.67
2915,89821.15
2916,95776.92
2917,181128.29
2918,112896.15
2919,235449.38
