Id,SalePrice
1879,140459.11
1880,134563.84
1881,273321.62
1882,248537.28
1883,175773.95
1884,206025.36
1885,246285.94
1886,252539.47
1887,187968.95
1888,270746.22
1889,173931.25
1890,140600.06
1891,120670.88
1892,118845.12
1893,134098.19
1894,137560.34
1895,144943.39
1896,141969.53
1897,143981.94
1898,132870.83
1899,138295.88
1900,127395.99
1901,153717.11
1902,148007.22
1903,163272.08
1904,123954.41
1905,171729.89
1906,151846.92
1907,187146.03
1908,135261.56
1909,147068.23
1910,142175.83
1911,195718.72
1912,357562.66
1913,165964.06
1914,83336.68
1915,264875.38
1916,111198.55
1917,239317.59
1918,142192.47
1919,170781.44
1920,180963.55
1921,443580.59
1922,327461.38
1923,215248.22
1924,198508.83
1925,215330.38
1926,295104.94
1927,137480.84
1928,173293.42
1929,131307.91
1930,137448.88
1931,149605.31
1932,148439.61
1933,173368.75
1934,193630.31
1935,188454.75
1936,196832.34
1937,197203.47
1938,176593.78
1939,263246.62
1940,136981.00
1941,191726.17
1942,167619.88
1943,169998.09
1944,297419.25
1945,319037.38
1946,173403.89
1947,258326.09
1948,188734.12
1949,246017.73
1950,175536.33
1951,300495.56
1952,208653.81
1953,159970.69
1954,194498.47
1955,140440.86
1956,330649.94
1957,157727.53
1958,289114.03
1959,167388.72
1960,122931.62
1961,129400.18
1962,127731.67
1963,141730.06
1964,139898.47
1965,147724.12
1966,135416.42
1967,274922.81
1968,332210.28
1969,312743.19
1970,365088.38
1971,392105.28
1972,358493.38
1973,239935.69
1974,278925.00
1975,273908.66
1976,276095.91
1977,378577.12
1978,371573.88
1979,289852.56
1980,198418.66
1981,263473.31
1982,198716.72
1983,172474.75
1984,155815.14
1985,233352.25
1986,254245.44
1987,147530.47
1988,206412.78
1989,193960.88
1990,205939.72
1991,196573.91
1992,207075.78
1993,160575.59
1994,230220.38
1995,190274.72
1996,264023.78
1997,308058.56
1998,278007.06
1999,261411.59
2000,303635.56
2001,253515.83
2002,274663.84
2003,295892.50
2004,242207.44
2005,196102.25
2006,207508.44
2007,270307.53
2008,192975.81
2009,182539.17
2010,194689.08
2011,136344.75
2012,151717.48
2013,170162.72
2014,182117.06
2015,183324.02
2016,196228.53
2017,189136.97
2018,140616.55
2019,144204.95
2020,127164.19
2021,119099.64
2022,188251.64
2023,149638.45
2024,249223.09
2025,328359.72
2026,154573.48
2027,152872.19
2028,148693.06
2029,170716.11
2030,264494.19
2031,236706.31
2032,262759.06
2033,272656.62
2034,156286.86
2035,205216.92
2036,178614.61
2037,184677.25
2038,280862.34
2039,175892.77
2040,331710.09
2041,290634.62
2042,192239.94
2043,155429.22
2044,157556.50
2045,178364.50
2046,135996.97
2047,146656.69
2048,144537.44
2049,147161.69
2050,151335.47
2051,104287.61
2052,131112.89
2053,147573.17
2054,120129.39
2055,146355.84
2056,145037.95
2057,126173.59
2058,232228.72
2059,144804.67
2060,161360.41
2061,164780.72
2062,129406.83
2063,109743.52
2064,141027.72
2065,129570.57
2066,166493.61
2067,142944.62
2068,121640.36
2069,97963.03
2070,124493.81
2071,123753.08
2072,135959.59
2073,158254.98
2074,164246.59
2075,146465.56
2076,132162.22
2077,139787.03
2078,124546.12
2079,129949.16
2080,118206.20
2081,125952.22
2082,138946.22
2083,138654.55
2084,116556.19
2085,117942.78
2086,144771.03
2087,122500.52
2088,121936.37
2089,109053.80
2090,133643.59
2091,122994.56
2092,129355.78
2093,143594.36
2094,123935.75
2095,189660.78
2096,109989.57
2097,102213.08
2098,145945.20
2099,104580.62
2100,116923.29
2101,147820.61
2102,105753.33
2103,113271.86
2104,151915.31
2105,128106.28
2106,128464.17
2107,248036.16
2108,121223.44
2109,133201.50
2110,138177.84
2111,144008.34
2112,142392.62
2113,132493.12
2114,118793.93
2115,153026.41
2116,128870.75
2117,134908.84
2118,131391.16
2119,88956.90
2120,139546.89
2121,120025.92
2122,107855.58
2123,110980.38
2124,149211.34
2125,137034.77
2126,137178.81
2127,155292.97
2128,105132.50
2129,120109.31
2130,138227.20
2131,152176.95
2132,122205.89
2133,132042.58
2134,139984.61
2135,126853.06
2136,110044.61
2137,131786.30
2138,137261.84
2139,152748.73
2140,147304.08
2141,148681.59
2142,137041.80
2143,149451.03
2144,133641.77
2145,141712.80
2146,147596.56
2147,227133.56
2148,127636.48
2149,142969.09
2150,207592.19
2151,127499.49
2152,141070.44
2153,149748.58
2154,117677.70
2155,147006.28
2156,252473.16
2157,198389.97
2158,218626.06
2159,222412.69
2160,179405.08
2161,275682.44
2162,231189.58
2163,315319.12
2164,277327.84
2165,165019.05
2166,148318.89
2167,214880.88
2168,186852.23
2169,183163.31
2170,211093.86
2171,149433.78
2172,147161.19
2173,156294.25
2174,265772.91
2175,297680.16
2176,294297.62
2177,264677.44
2178,212491.95
2179,137181.48
2180,274725.84
2181,155809.05
2182,215212.73
2183,158116.88
2184,140779.27
2185,139339.53
2186,146913.22
2187,158660.86
2188,149794.22
2189,329351.41
2190,109797.01
2191,91945.55
2192,111204.36
2193,123340.45
2194,99925.88
2195,128640.92
2196,116523.79
2197,136754.58
2198,123816.48
2199,132187.69
2200,122812.09
2201,133626.61
2202,149434.83
2203,149632.20
2204,162479.19
2205,136144.78
2206,136513.97
2207,183250.59
2208,214736.03
2209,210288.09
2210,135428.44
2211,123490.30
2212,128952.05
2213,111392.90
2214,160269.08
2215,120255.62
2216,144846.42
2217,107002.75
2218,91903.28
2219,121076.73
2220,102006.34
2221,266493.16
2222,238897.92
2223,315534.19
2224,238719.88
2225,153307.78
2226,193762.88
2227,202025.00
2228,267785.06
2229,215121.41
2230,160137.67
2231,230825.19
2232,171654.86
2233,173060.27
2234,237689.03
2235,213636.58
2236,251028.53
2237,295409.56
2238,253070.50
2239,124606.27
2240,165059.84
2241,163676.59
2242,147513.72
2243,143811.16
2244,140566.30
2245,122058.92
2246,138261.73
2247,137754.56
2248,133074.55
2249,133106.36
2250,136950.59
2251,151451.72
2252,171257.89
2253,162783.81
2254,179131.03
2255,207316.61
2256,165397.83
2257,215667.33
2258,153111.47
2259,193673.73
2260,157790.17
2261,155505.66
2262,178161.42
2263,326911.69
2264,323739.81
2265,205188.88
2266,264305.81
2267,297978.47
2268,327354.69
2269,151420.58
2270,171034.08
2271,197621.69
2272,208071.47
2273,168553.44
2274,190938.78
2275,173228.47
2276,192481.34
2277,203977.03
2278,163847.61
2279,134114.41
2280,116347.40
2281,168824.09
2282,203683.66
2283,135065.52
2284,127539.88
2285,136368.41
2286,124682.43
2287,286853.62
2288,277120.41
2289,336773.75
2290,370583.31
2291,297798.88
2292,308342.50
2293,259596.44
2294,373152.59
2295,342732.75
2296,285613.78
2297,244421.45
2298,304470.91
2299,440555.00
2300,299202.00
2301,237254.84
2302,287302.47
2303,228244.84
2304,289822.81
2305,206873.25
2306,208446.56
2307,192546.03
2308,190477.72
2309,251692.12
2310,170352.14
2311,186053.94
2312,207405.22
2313,169987.22
2314,172330.83
2315,189087.77
2316,188830.12
2317,192893.19
2318,176791.23
2319,166692.31
2320,152060.48
2321,254080.23
2322,149125.86
2323,164276.22
2324,183064.84
2325,221882.53
2326,181205.25
2327,191717.22
2328,208170.59
2329,195055.69
2330,195977.19
2331,330751.69
2332,361624.94
2333,324971.56
2334,240788.50
2335,232234.70
2336,327886.00
2337,199790.38
2338,269320.25
2339,227813.42
2340,319706.31
2341,271293.25
2342,232231.08
2343,195396.75
2344,224267.41
2345,262707.12
2346,201413.44
2347,196471.14
2348,212618.36
2349,177644.73
2350,247240.44
2351,246559.72
2352,263378.03
2353,274278.09
2354,136034.53
2355,137228.19
2356,151653.09
2357,163584.12
2358,188829.66
2359,146482.80
2360,132363.09
2361,153393.11
2362,269184.28
2363,148802.34
2364,167451.28
2365,226474.39
2366,146286.59
2367,217905.34
2368,199637.69
2369,242675.75
2370,162276.20
2371,152311.39
2372,186388.34
2373,229533.97
2374,308940.62
2375,226213.41
2376,270137.38
2377,305827.44
2378,136374.00
2379,232370.05
2380,144422.36
2381,159835.45
2382,194246.47
2383,174179.25
2384,230122.75
2385,160222.27
2386,135887.84
2387,139153.17
2388,137956.00
2389,146337.25
2390,146742.75
2391,150495.02
2392,121750.98
2393,152203.47
2394,144032.20
2395,194124.55
2396,144930.62
2397,180300.97
2398,140703.09
2399,104073.33
2400,94135.08
2401,127618.27
2402,125954.02
2403,171615.64
2404,159942.64
2405,151803.25
2406,130823.50
2407,129299.28
2408,142711.22
2409,135510.66
2410,156820.27
2411,121444.29
2412,164542.03
2413,125488.30
2414,141679.81
2415,146774.45
2416,124703.45
2417,123705.80
2418,133790.91
2419,127032.05
2420,137059.81
2421,146431.66
2422,130933.83
2423,136263.27
2424,158643.69
2425,325883.50
2426,146472.84
2427,129525.38
2428,177137.81
2429,121029.29
2430,129497.73
2431,143493.59
2432,136547.69
2433,135735.00
2434,132125.31
2435,144617.48
2436,98931.59
2437,118919.57
2438,138524.84
2439,128500.35
2440,124388.45
2441,130675.52
2442,116021.29
2443,130243.64
2444,142430.28
2445,99154.13
2446,115192.12
2447,180316.83
2448,153010.22
2449,113313.58
2450,146874.06
2451,135013.41
2452,172998.45
2453,108070.65
2454,127869.67
2455,138467.08
2456,129718.09
2457,132742.11
2458,136978.20
2459,95217.37
2460,134625.48
2461,96462.34
2462,133696.09
2463,111698.46
2464,184889.75
2465,99327.09
2466,130456.83
2467,146850.33
2468,115909.84
2469,114173.20
2470,208885.00
2471,210633.78
2472,160577.08
2473,134535.50
2474,125705.69
2475,187568.45
2476,133807.03
2477,136098.94
2478,168167.62
2479,129908.41
2480,152089.89
2481,137844.38
2482,146377.14
2483,125212.38
2484,136108.03
2485,126339.14
2486,145779.59
2487,188275.14
2488,140112.91
2489,152709.95
2490,143080.83
2491,123836.05
2492,160690.67
2493,155570.56
2494,166571.62
2495,119066.94
2496,235595.27
2497,149328.23
2498,120447.66
2499,123736.48
2500,136245.12
2501,133103.55
2502,149477.80
2503,106924.61
2504,177280.64
2505,205360.58
2506,261734.47
2507,314629.62
2508,283585.16
2509,258683.56
2510,200931.61
2511,156593.22
2512,200669.61
2513,212737.47
2514,176548.28
2515,154605.34
2516,185454.91
2517,143032.39
2518,153327.78
2519,220148.42
2520,201474.11
2521,201991.06
2522,212052.94
2523,133659.34
2524,155065.73
2525,151983.05
2526,143621.12
2527,130578.66
2528,133454.12
2529,147018.70
2530,144371.20
2531,214403.81
2532,218670.47
2533,195301.94
2534,214481.28
2535,285485.75
2536,235430.22
2537,210461.97
2538,195366.00
2539,162794.97
2540,159051.69
2541,185630.86
2542,180040.88
2543,140323.75
2544,129702.42
2545,138237.08
2546,132767.94
2547,154029.91
2548,160025.67
2549,182164.36
2550,242431.86
2551,140376.67
2552,131472.06
2553,110489.94
2554,131476.52
2555,123990.41
2556,123295.17
2557,136125.05
2558,137777.16
2559,126433.66
2560,139179.00
2561,122476.75
2562,125816.66
2563,136390.89
2564,149445.77
2565,140800.06
2566,150546.86
2567,133935.09
2568,171805.19
2569,191089.28
2570,133641.64
2571,188745.31
2572,144892.31
2573,219476.30
2574,256228.94
2575,116521.77
2576,119930.94
2577,133952.11
2578,81582.65
2579,84316.38
2580,137008.12
2581,142433.34
2582,127185.42
2583,243537.03
2584,161335.91
2585,220997.47
2586,225726.06
2587,206755.14
2588,142129.25
2589,153187.38
2590,159487.72
2591,217704.08
2592,215423.14
2593,231471.45
2594,160718.92
2595,172590.61
2596,275408.91
2597,169772.83
2598,287135.94
2599,312584.59
2600,216794.00
2601,127855.39
2602,126845.14
2603,127923.80
2604,117434.62
2605,116640.98
2606,155321.48
2607,155524.77
2608,219925.39
2609,149859.41
2610,118734.58
2611,142735.08
2612,167053.92
2613,141440.89
2614,136541.47
2615,147909.77
2616,137697.03
2617,182025.25
2618,194131.53
2619,186359.55
2620,193788.02
2621,194472.86
2622,196847.09
2623,246746.41
2624,348621.88
2625,262294.69
2626,162746.25
2627,158905.53
2628,409132.94
2629,411360.66
2630,301661.50
2631,460903.31
2632,375444.31
2633,246990.28
2634,303493.50
2635,157260.48
2636,195684.95
2637,160539.00
2638,222330.25
2639,177982.41
2640,163120.17
2641,130601.25
2642,201732.97
2643,136044.75
2644,151607.08
2645,117193.62
2646,122576.52
2647,141988.31
2648,146520.11
2649,138058.94
2650,129058.56
2651,159676.92
2652,442687.84
2653,242938.39
2654,233043.56
2655,296102.31
2656,286995.59
2657,297869.69
2658,263732.47
2659,281711.69
2660,396244.53
2661,301477.50
2662,323144.88
2663,317784.09
2664,237901.61
2665,260475.31
2666,245197.16
2667,191169.31
2668,179500.59
2669,177764.70
2670,254376.25
2671,181954.95
2672,161269.39
2673,188181.19
2674,204734.06
2675,144688.72
2676,196541.86
2677,213121.03
2678,276723.25
2679,265896.56
2680,269355.50
2681,352934.06
2682,298505.56
2683,375665.38
2684,304491.69
2685,293669.19
2686,269488.94
2687,287182.28
2688,195600.48
2689,153253.77
2690,337733.50
2691,184628.56
2692,138616.83
2693,203224.48
2694,139635.80
2695,181335.72
2696,188107.52
2697,207938.22
2698,189649.30
2699,169760.62
2700,150868.89
2701,154762.47
2702,123389.28
2703,147761.23
2704,159040.30
2705,126582.60
2706,129016.46
2707,143067.72
2708,132213.03
2709,114974.20
2710,136930.98
2711,308219.00
2712,325264.72
2713,168977.39
2714,147183.69
2715,149561.78
2716,148680.66
2717,186327.30
2718,226782.25
2719,161639.41
2720,147390.34
2721,137706.62
2722,152002.67
2723,146123.95
2724,134135.94
2725,147876.67
2726,142960.19
2727,170723.98
2728,165350.33
2729,151634.88
2730,134358.16
2731,127476.79
2732,128586.77
2733,170656.75
2734,133330.55
2735,132619.67
2736,156684.02
2737,123658.17
2738,154591.89
2739,170447.59
2740,131185.41
2741,145207.36
2742,155618.81
2743,143983.69
2744,150828.05
2745,137839.09
2746,142486.36
2747,130812.39
2748,123177.05
2749,136413.61
2750,123842.78
2751,128581.56
2752,203492.33
2753,164737.92
2754,325167.81
2755,127638.48
2756,108154.75
2757,100894.75
2758,98857.20
2759,139916.98
2760,151921.50
2761,154262.12
2762,144845.83
2763,196502.80
2764,129149.24
2765,351984.44
2766,142861.97
2767,93227.28
2768,136890.20
2769,127946.36
2770,135832.11
2771,120379.98
2772,128893.55
2773,141983.98
2774,131108.38
2775,147499.89
2776,125799.98
2777,119000.55
2778,110421.52
2779,138656.53
2780,105832.39
2781,110584.10
2782,107850.64
2783,105884.53
2784,123909.08
2785,109354.01
2786,103620.83
2787,125827.81
2788,111465.59
2789,147233.86
2790,111207.61
2791,118882.97
2792,90637.48
2793,169653.81
2794,114319.89
2795,113724.45
2796,125684.84
2797,222018.77
2798,108152.06
2799,147874.31
2800,81155.55
2801,123139.79
2802,137421.61
2803,167787.36
2804,120531.56
2805,108740.39
2806,102188.66
2807,150740.31
2808,167789.61
2809,129363.78
2810,138131.73
2811,181265.41
2812,153796.36
2813,158379.12
2814,146118.38
2815,109917.95
2816,230003.53
2817,144765.91
2818,134044.64
2819,156954.16
2820,157236.66
2821,124307.59
2822,207640.41
2823,268972.56
2824,199303.62
2825,152237.81
2826,133373.53
2827,140773.89
2828,238766.62
2829,230436.88
2830,282444.22
2831,191881.28
2832,221971.17
2833,286068.97
2834,219792.42
2835,189144.31
2836,198753.02
2837,168761.17
2838,135822.06
2839,182524.12
2840,202535.91
2841,191593.77
2842,212755.08
2843,157225.41
2844,189252.16
2845,124297.44
2846,203333.06
2847,202916.00
2848,210831.44
2849,193878.47
2850,251584.22
2851,237441.20
2852,239303.89
2853,222157.64
2854,139218.77
2855,204603.83
2856,213872.66
2857,185184.14
2858,180770.91
2859,141852.91
2860,124303.97
2861,142191.81
2862,217165.33
2863,124467.33
2864,269928.88
2865,142607.31
2866,150169.28
2867,100629.67
2868,127850.53
2869,139231.70
2870,160992.47
2871,131448.72
2872,102513.67
2873,126114.92
2874,139687.94
2875,124340.61
2876,134641.78
2877,104065.70
2878,145777.25
2879,155642.41
2880,122798.38
2881,146315.28
2882,146626.53
2883,155713.48
2884,223983.00
2885,158015.16
2886,209423.06
2887,124370.73
2888,116851.70
2889,99291.77
2890,99670.55
2891,136400.39
2892,89219.79
2893,128944.82
2894,66672.88
2895,254785.97
2896,252680.42
2897,199330.38
2898,148036.36
2899,206597.80
2900,144224.56
2901,174391.06
2902,181951.88
2903,284642.16
2904,342107.72
2905,121801.68
2906,264960.69
2907,136789.42
2908,142503.28
2909,187511.31
2910,97421.62
2911,126827.89
2912,143608.69
2913,126528.66
2914,122675.38
2915,113570.05
2916,133447.33
2917,164828.33
2918,128197.53
2919,239670.92
